id,name,brand,kind,status,physicalCount,functionSheetCount,functionTableCount,purposeRows,completeDeviceApproved,missing
maker-existing-source-board-fd2e7091a16298609a,Unit UWB,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-bluetooth-bee,Bluetooth Bee,Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-dual-gigabit-ethernet-carrier-board-for-raspberry-pi-cm4,Dual Gigabit Ethernet Carrier Board for Raspberry Pi CM4,Seeed Studio,maker,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-gps-bee-kit,GPS Bee Kit,Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-l76-l-gnss-module-for-xiao,L76-L GNSS Module for XIAO,Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-l76k-gnss-module-for-xiao,L76K GNSS Module for XIAO,Seeed Studio,maker,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-serial-port-bluetooth-module-master-slave,Serial Port Bluetooth Module (Master-Slave),Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-wm1302-lorawan-gateway-module,WM1302 LoRaWAN Gateway Module,Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-wi-fi-halow-module-for-xiao,Wi-Fi HaLow Module for XIAO,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-sparkfun-986796aabfec,Qwiic Twist Hookup Guide,SparkFun,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-8b83680fc8bb,"0.96"" mini Color OLED",Adafruit,maker,pinout-source,1,0,1,10,False,Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-f9445ce8ab45,"1.8"" TFT Display Breakout and Shield",Adafruit,maker,pinout-source,1,0,1,10,False,Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-541cb8b6d293,"2.2"" TFT Display",Adafruit,maker,pinout-source,1,0,1,10,False,Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-b1353880bff2,"Adafruit 1.27"" and 1.5"" Color OLED Breakout Board",Adafruit,maker,pinout-source,2,0,2,22,False,Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-fc5529ac841e,"Adafruit 1.3"" and 1.54"" 240x240 Wide Angle TFT LCD Displays",Adafruit,maker,pinout-source,2,0,2,23,False,Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-cdbedfac50f7,"Adafruit 2.13"" eInk Display Breakouts and FeatherWings",Adafruit,maker,pinout-source,7,0,3,39,False,Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-4b55b6d2c219,"Adafruit 2.4"" Color TFT Touchscreen Breakout",Adafruit,maker,pinout-source,1,0,1,40,False,Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-ca7cb99c2341,Adafruit LED Backpacks,Adafruit,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-bc27aae30369,Adafruit OLED FeatherWing,Adafruit,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-d7c5159e09e2,Adafruit Sharp Memory Display Breakout,Adafruit,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-58b0ba90bb84,Adafruit eInk Display Breakouts and FeatherWings,Adafruit,maker,pinout-source,7,0,3,39,False,Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-eca3f9239995,Character LCDs,Adafruit,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-e49788b786b1,Monochrome OLED Breakouts,Adafruit,maker,pinout-source,4,0,4,30,False,Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-6bca959feda8,RGB LCD Shield,Adafruit,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-dfrobot-ae656a153017,Fermion: 2.8” 320x240 TFT LCD Resistive Touchscreen Display Module / DFR0665,DFRobot,maker,functions-only,0,0,1,12,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-dfrobot-606a7d411fa4,Gravity: 1602 LCD Keypad Shield / DFR0009,DFRobot,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-dfrobot-7ceb5287a0ce,Gravity: I2C LCD1602 Display Module / DFR0555,DFRobot,maker,functions-only,0,0,1,4,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-dfrobot-7521fd62c4f9,Gravity: I2C LCD1602 Display Module / DFR0556,DFRobot,maker,functions-only,0,0,1,4,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-dfrobot-399292cc8ff3,Gravity: I2C LCD1602 Display Module / DFR0557,DFRobot,maker,functions-only,0,0,1,4,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-dfrobot-06087436c228,Gravity: LCD12864 Shield for Arduino / DFR0287,DFRobot,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-dfrobot-0a169a5b688e,I2C 16x2 LCD Display Module / TOY0046,DFRobot,maker,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-generic-gc9a01-round-tft-modules,GC9A01 round TFT modules,Generic / manufacturer unconfirmed,maker,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-generic-hd44780-character-lcd-modules,HD44780 character LCD modules,Generic / manufacturer unconfirmed,maker,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-generic-ili9341-tft-modules,ILI9341 TFT modules,Generic / manufacturer unconfirmed,maker,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-generic-sh1106-oled-modules,SH1106 OLED modules,Generic / manufacturer unconfirmed,maker,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-generic-ssd1306-oled-modules,SSD1306 OLED modules,Generic / manufacturer unconfirmed,maker,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-generic-st7735-tft-modules,ST7735 TFT modules,Generic / manufacturer unconfirmed,maker,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-generic-st7789-tft-modules,ST7789 TFT modules,Generic / manufacturer unconfirmed,maker,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-m5stack-expansion-display-1-14-for-sticks3,Display 1.14 For StickS3,M5Stack,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-583a02cdb5e4a40a07,Unit LCD,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-006d629d6c06146f9f,Unit Mini OLED,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-ee98e1a23278e9d676,Unit OLED,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-pimoroni-99fbaa8c4c7a,Inky pHAT (4 Colour ePaper/E Ink®/EPD),Pimoroni,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-1-47-inch-lcd-spi-display,1.47 inch LCD SPI Display,Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-seeed-studio-expansion-1-69-inch-lcd-spi-display,1.69 inch LCD SPI Display,Seeed Studio,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-b7a01acf3f960b5f03,Xadow - RGB OLED 96x64,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-9a5a6596f5ff,0.91inch OLED Module,Waveshare,maker,functions-only,0,0,1,4,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-5ac502d2453f,0.95inch RGB OLED (A),Waveshare,maker,functions-only,0,0,1,8,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-ccb8a9d6d370,0.95inch RGB OLED (B),Waveshare,maker,functions-only,0,0,1,8,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-919a4c1e2397,0.96inch LCD Module,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-373c12f5f380,0.96inch OLED (A),Waveshare,maker,functions-only,0,0,1,8,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-5275c80a3c4f,0.96inch OLED (B),Waveshare,maker,functions-only,0,0,1,8,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-a8bb3247b32e,1.14inch LCD Module,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-9926a68263bc,1.28inch LCD Module,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-34cae83a82fb,1.3inch OLED (A),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-85832ce2eb1a,1.3inch OLED (B),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-cfe7acc968c7,1.3inch OLED Module (C),Waveshare,maker,functions-only,0,0,1,7,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-41d89c7fc84c,1.54inch LCD Module,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-650eb3657ddc,1.54inch e-Paper Module,Waveshare,maker,functions-only,0,0,1,8,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-d0854e2e3aac,1.54inch e-Paper Module (B),Waveshare,maker,functions-only,0,0,1,8,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-b620a7fafe92,1.54inch e-Paper Module (C),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-ace990e37982,1.5inch OLED Module,Waveshare,maker,functions-only,0,0,1,7,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-570622d23479,1.5inch RGB OLED Module,Waveshare,maker,functions-only,0,0,1,7,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-215ef83b82ed,1.64inch e-Paper Module (G),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-1108cb7746dd,10.3inch e-Paper HAT,Waveshare,maker,functions-only,0,0,3,25,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-550c10c9a80a,10.3inch e-Paper HAT (D),Waveshare,maker,functions-only,0,0,3,25,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-24322c40a629,12.48inch e-Paper Module,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-7f5c496e7ca7,12.48inch e-Paper Module (B),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-0a7b41d142f9,13.3inch e-Paper HAT,Waveshare,maker,functions-only,0,0,3,25,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-2321eac99561,13.3inch e-Paper HAT (K),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-d604fc30b057,2.13inch Touch e-Paper HAT,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-d97e93508b6f,2.13inch e-Paper Cloud Module,Waveshare,maker,functions-only,0,0,1,10,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-bd07805881af,2.13inch e-Paper HAT,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-3345ab94c78d,2.13inch e-Paper HAT (B),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-9c3c662ef20d,2.13inch e-Paper HAT (C),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-16f7dc0a1d9b,2.13inch e-Paper HAT (D),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-2442ca9ad5a2,2.23inch OLED HAT,Waveshare,maker,functions-only,0,0,1,7,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-ab108237da08,2.4inch LCD Module,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-6773e8d3e990,2.66inch e-Paper Module,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-8039850471d4,2.66inch e-Paper Module (B),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-4471a6117c04,2.7inch e-Paper HAT,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-7bf8c5902568,2.7inch e-Paper HAT (B),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-91a5be63d277,2.8inch Resistive Touch LCD,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-faad3351cbb4,2.9inch Touch e-Paper HAT,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-95878eb54795,2.9inch e-Paper HAT (D),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-d69b009b4393,2.9inch e-Paper Module,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-ad87a11a3c9b,2.9inch e-Paper Module (B),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-d97af5afc577,2.9inch e-Paper Module (C),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-1cd781a89574,2inch LCD Module,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-e2262dadb5e8,3.52inch e-Paper HAT,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-f052759af7bf,3.7inch e-Paper HAT,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-6861e5e11fc6,3inch e-Paper Module (G),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-95f16767c5b0,4.01inch e-Paper HAT (F),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-01c68237b637,4.01inch e-Paper Module (F),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-596a74e959a5,4.2inch e-Paper Cloud Module,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-7ad311da1c26,4.2inch e-Paper Module,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-1ce8fb9f0b76,4.2inch e-Paper Module (B),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-4b51a4011fe6,4.2inch e-Paper Module (C),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-ca6ff85d88cc,4.3inch e-Paper UART Module,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-dda30e9fd090,5.65inch e-Paper Module (F),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-84506f22447b,5.83inch e-Paper HAT,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-6a6c3a42824b,5.83inch e-Paper HAT (B),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-66ba510e06ae,5.83inch e-Paper HAT (C),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-227ca87dad49,6inch HD e-Paper HAT,Waveshare,maker,functions-only,0,0,3,25,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-476460b2cfcd,6inch e-Paper HAT,Waveshare,maker,functions-only,0,0,3,25,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-c1e1bc056690,7.3inch e-Paper HAT (G),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-79b43c26938d,7.5inch HD e-Paper HAT,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-b350e0bcb5a6,7.5inch HD e-Paper HAT (B),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-e61b17de1ca1,7.5inch e-Paper (G),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-e35cd3f2ab4a,7.5inch e-Paper HAT,Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-b98c577cb381,7.5inch e-Paper HAT (B),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-cd213f214956,7.5inch e-Paper HAT (C),Waveshare,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-57eb73e46ab7,7.8inch e-Paper HAT,Waveshare,maker,functions-only,0,0,3,25,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-waveshare-1323e6016990,9.7inch e-Paper HAT,Waveshare,maker,functions-only,0,0,3,25,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-824c400d04a1,Adafruit MPR121 12-Key Capacitive Touch Sensor Gator Breakout,Adafruit,maker,pinout-source,1,0,1,20,False,Independent all-connector completeness review; Revision match and electrical limits
maker-generic-ky-040-rotary-encoder-clones,KY-040 rotary encoder clones,Generic / manufacturer unconfirmed,maker,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-generic-mechanical-pushbutton-modules,Mechanical pushbutton modules,Generic / manufacturer unconfirmed,maker,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-joy-it-31690f72dc67,KY-002 Vibration switch,Joy-IT,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-joy-it-52321e6c2236,KY-004 Button,Joy-IT,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-joy-it-3a585fd9e9dc,KY-017 Tilt switch,Joy-IT,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-joy-it-1baa1dfaa7b5,KY-020 Tilt switch,Joy-IT,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-joy-it-527879a218d8,KY-023 Joystick (X-Y-Axis),Joy-IT,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-joy-it-e32b473dd46c,KY-036 Metal-touch sensor,Joy-IT,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-joy-it-d820c64e1242,KY-040 Rotary encoder,Joy-IT,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-m5stack-expansion-faces-encoder,Faces Encoder,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-m5stack-expansion-faces-joystick,Faces Joystick,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-m5stack-expansion-faces-qwerty,Faces QWERTY,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-m5stack-expansion-hat-cardkb,Hat CardKB,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-6e3dc9690edea8068a,Module 4EncoderMotor,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-a56f7ffa7285274433,Module 4EncoderMotor v1.1,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-834f40b2126ac18fbc,Unit 8Encoder,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-93f8f5b86b82e353c4,Unit Button,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-a5c1c864be6e705563,Unit ByteButton,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-49a7e629a0418a8886,Unit ByteSwitch,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-m5stack-expansion-unit-cardkb,Unit CardKB,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-m5stack-expansion-unit-cardkb-v1-1,Unit CardKB v1.1,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-399179cf665cf2d916,Unit CardKB2,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-943d0b181f92dbfc8e,Unit Dual Button,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-a70dad63858e101475,Unit Encoder,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-57db784a8a3386d537,Unit ExtEncoder,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-8b464318f392fbaf9c,Unit Joystick v1.1,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-637ca1de735dc5e859,Unit Joystick2,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-3ed41ac2f7590b1856,Xadow - Q Touch Sensor,Seeed Studio,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-sparkfun-6f14efd964ef,SparkFun Qwiic Button Hookup Guide,SparkFun,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-9b2288f1d41e,"Adafruit 2.8"" TFT Touch Shield v2 - Capacitive or Resistive",Adafruit,maker,pinout-source,1,0,1,4,False,Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-cda7bdb9542d,Adafruit 4-Channel ADC Breakouts,Adafruit,maker,pinout-source,2,0,2,40,False,Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-f3f7192319ed,Adafruit DS3231 Precision RTC Breakout,Adafruit,maker,pinout-source,1,0,1,16,False,Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-0f530fade5b8,Adafruit MCP23017 I2C GPIO Expander,Adafruit,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-4055f8db746a,Adafruit PCF8523 Real Time Clock,Adafruit,maker,pinout-source,1,0,1,13,False,Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-f85e5df8527b,Adafruit TCA9548A 1-to-8 I2C Multiplexer Breakout,Adafruit,maker,pinout-source,1,0,1,24,False,Independent all-connector completeness review; Revision match and electrical limits
maker-adafruit-fa8225e29b1c,MCP4725 12-Bit DAC Tutorial,Adafruit,maker,pinout-source,1,0,1,16,False,Independent all-connector completeness review; Revision match and electrical limits
maker-dfrobot-46da4b20f4ef,Gravity: I2C to Dual UART Module / DFR0627,DFRobot,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-generic-microsd-spi-breakout-variants,MicroSD SPI breakout variants,Generic / manufacturer unconfirmed,maker,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-generic-pcf8574-lcd-backpack-variants,PCF8574 LCD backpack variants,Generic / manufacturer unconfirmed,maker,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
maker-joy-it-7d34ebf8c5e0,KY-051 Voltage Translator / Level Shifter,Joy-IT,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-joy-it-1f772d976a4c,KY-053 Analog Digital Converter,Joy-IT,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-m5stack-expansion-base-bottom,Base Bottom,M5Stack,maker,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
maker-existing-source-board-6e4b9ee9a0f3979694,Grove Converter,M5Stack,maker,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
