id,brand,name,status,specification_urls,source_urls
seeed-studio-rp2350-xiao-rp2350,Seeed Studio,XIAO RP2350,Source documentation available; dedicated specs not verified,,https://wiki.seeedstudio.com/xiao_rp2350_arduino/ | https://wiki.seeedstudio.com/xiao_rp2350_microblocks/ | https://www.seeedstudio.com/Seeed-XIAO-RP2350-p-5944.html | https://circuitpython.org/board/seeeduino_xiao_rp2350/
solder-party-rp2350-rp2350-stamp,Solder Party,RP2350 STAMP,Source documentation available; dedicated specs not verified,,https://www.solder.party/docs/rp2xxx-stamp-related/rp2350-stamp/downloads/ | https://www.solder.party/docs/rp2350-stamp/ | https://circuitpython.org/board/solderparty_rp2350_stamp/
solder-party-rp2350-rp2350-stamp-xl,Solder Party,RP2350 STAMP XL,Source documentation available; dedicated specs not verified,,https://www.solder.party/docs/rp2xxx-stamp-related/rp2350-stamp-xl/downloads/ | https://www.solder.party/docs/rp2350-stamp-xl/ | https://circuitpython.org/board/solderparty_rp2350_stamp_xl/
sparkfun-rp2350-pro-micro-rp2350,SparkFun,Pro Micro - RP2350,Source documentation available; dedicated specs not verified,,https://www.sparkfun.com/products/24870 | https://circuitpython.org/board/sparkfun_pro_micro_rp2350/ | https://docs.sparkfun.com/SparkFun_Pro_Micro_RP2350/hardware_overview/ | https://docs.sparkfun.com/SparkFun_Pro_Micro_RP2350/assets/img/Pro_Micro_RP2350-GPIO_Back.jpg
sparkfun-rp2350-thing-plus-rp2350,SparkFun,Thing Plus - RP2350,Source documentation available; dedicated specs not verified,,https://www.sparkfun.com/products/25134 | https://circuitpython.org/board/sparkfun_thing_plus_rp2350/ | https://docs.sparkfun.com/SparkFun_Thing_Plus_RP2350/hardware_overview/ | https://docs.sparkfun.com/SparkFun_Thing_Plus_RP2350/assets/img/Thing_Plus_RP2350-Pinout.jpg
spotpear-manufacturer-unconfirmed-rp2350-rp2350b-lcd-2-25,Spotpear (manufacturer unconfirmed),RP2350B-LCD-2.25,Source documentation available; dedicated specs not verified,,https://spotpear.com/shop/Raspberry-Pi-Pico-2-RP2350B-2.25-inch-LCD-76x284-RGB-Lighting.html
studiolab-rp2350-real-pico-expander,StudioLab,Real Pico Expander,Source documentation available; dedicated specs not verified,,https://id-studiolab.github.io/Connected-Interaction-Kit/test/components/pico-expander/pico-expander | https://circuitpython.org/board/ide_tudelft_realpicoexpander/
teenage-engineering-rp2350-ep-2350-ting,Teenage Engineering,EP–2350 ting,Source documentation available; dedicated specs not verified,,https://teenage.engineering/guides/ep-2350 | https://circuitpython.org/board/teenage_engineering_ep2350/
tinycircuits-rp2350-thumby-color,TinyCircuits,Thumby Color,Source documentation available; dedicated specs not verified,,https://color.thumby.us/ | https://tinycircuits.com/products/thumby-color | https://circuitpython.org/board/tinycircuits_thumby_color/
waveshare-rp2350-core2350b,Waveshare,Core2350B,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Core2350B0 | https://www.waveshare.com/core2350b.htm
waveshare-rp2350-rp2350-can,Waveshare,RP2350-CAN,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-can.htm | https://www.waveshare.com/wiki/RP2350-CAN
waveshare-rp2350-rp2350-eth,Waveshare,RP2350-ETH,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-eth.htm | https://www.waveshare.com/wiki/RP2350-ETH
waveshare-rp2350-rp2350-eth-8di-8ro,Waveshare,RP2350-ETH-8DI-8RO,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-eth-8di-8ro.htm | https://www.waveshare.com/wiki/RP2350-ETH-8DI-8RO
waveshare-rp2350-rp2350-geek,Waveshare,RP2350-GEEK,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/RP2350-GEEK | https://www.waveshare.com/rp2350-geek.htm | https://circuitpython.org/board/waveshare_rp2350_geek/
waveshare-rp2350-rp2350-lcd-0-85,Waveshare,RP2350-LCD-0.85,Source documentation available; dedicated specs not verified,,https://docs.waveshare.com/RP2350-LCD-0.85 | https://www.waveshare.com/rp2350-lcd-0.85.htm
waveshare-rp2350-rp2350-lcd-0-96,Waveshare,RP2350-LCD-0.96,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/RP2350-LCD-0.96 | https://www.waveshare.com/rp2350-lcd-0.96.htm | https://circuitpython.org/board/waveshare_rp2350_lcd_0_96/
waveshare-rp2350-rp2350-lcd-1-28,Waveshare,RP2350-LCD-1.28,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-lcd-1.28.htm | https://www.waveshare.com/wiki/RP2350-LCD-1.28 | https://circuitpython.org/board/waveshare_rp2350_lcd_1_28/
waveshare-rp2350-rp2350-lcd-1-47-a,Waveshare,RP2350-LCD-1.47-A,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-lcd-1.47-a.htm | https://www.waveshare.com/wiki/RP2350-LCD-1.47-A
waveshare-rp2350-rp2350-lcd-1-47-b,Waveshare,RP2350-LCD-1.47-B,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/RP2350-LCD-1.47-B | https://www.waveshare.com/rp2350-lcd-1.47-a.htm
waveshare-rp2350-rp2350-matrix,Waveshare,RP2350-Matrix,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-matrix.htm | https://www.waveshare.com/wiki/RP2350-Matrix
waveshare-rp2350-rp2350-one,Waveshare,RP2350-One,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/RP2350-One | https://www.waveshare.com/rp2350-one.htm | https://www.waveshare.com/product/rp2350-one.htm | https://circuitpython.org/board/waveshare_rp2350_one/
waveshare-rp2350-rp2350-pizero,Waveshare,RP2350-PiZero,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/RP2350-PiZero | https://www.waveshare.com/rp2350-pizero.htm
waveshare-rp2350-rp2350-plus,Waveshare,RP2350-Plus,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-plus.htm | https://www.waveshare.com/wiki/RP2350-Plus | https://circuitpython.org/board/waveshare_rp2350_plus/
waveshare-rp2350-rp2350-poe-eth,Waveshare,RP2350-POE-ETH,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-poe-eth.htm | https://docs.waveshare.com/RP2350-POE-ETH
waveshare-rp2350-rp2350-relay-6ch,Waveshare,RP2350-Relay-6CH,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-relay-6ch.htm | https://www.waveshare.com/wiki/RP2350-Relay-6CH
waveshare-rp2350-rp2350-tiny,Waveshare,RP2350-Tiny,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/RP2350-Tiny | https://www.waveshare.com/rp2350-tiny.htm | https://circuitpython.org/board/waveshare_rp2350_tiny/
waveshare-rp2350-rp2350-touch-amoled-1-43,Waveshare,RP2350-Touch-AMOLED-1.43,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-touch-amoled-1.43.htm | https://www.waveshare.com/wiki/RP2350-Touch-AMOLED-1.43
waveshare-rp2350-rp2350-touch-amoled-1-64,Waveshare,RP2350-Touch-AMOLED-1.64,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-touch-amoled-1.64-m.htm | https://www.waveshare.com/wiki/RP2350-Touch-AMOLED-1.64 | https://spotpear.com/shop/Raspberry-Pi-Pico-2-RP2350-1.64-inch-AMOLED-280x456-Display-TouchScreen-QMI8658-QSPI.html
waveshare-rp2350-rp2350-touch-amoled-1-75,Waveshare,RP2350-Touch-AMOLED-1.75,Source documentation available; dedicated specs not verified,,https://docs.waveshare.com/RP2350-Touch-AMOLED-1.75 | https://www.waveshare.com/rp2350-touch-amoled-1.75.htm
waveshare-rp2350-rp2350-touch-amoled-1-8,Waveshare,RP2350-Touch-AMOLED-1.8,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-touch-amoled-1.8.htm | https://www.waveshare.com/wiki/RP2350-Touch-AMOLED-1.8
waveshare-rp2350-rp2350-touch-amoled-2-41,Waveshare,RP2350-Touch-AMOLED-2.41,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-touch-amoled-2.41.htm | https://www.waveshare.com/wiki/RP2350-Touch-AMOLED-2.41 | https://spotpear.com/shop/Raspberry-Pi-Pico-2-RP2350B-2.41-inch-AMOLED-450x600-Display-TouchScreen-QMI8658-QSPI/RP2350-Touch-AMOLED-2.41.html
waveshare-rp2350-rp2350-touch-epaper-1-54,Waveshare,RP2350-Touch-ePaper-1.54,Source documentation available; dedicated specs not verified,,https://docs.waveshare.com/RP2350-Touch-ePaper-1.54 | https://www.waveshare.com/rp2350-epaper-1.54.htm
waveshare-rp2350-rp2350-touch-lcd-1-28,Waveshare,RP2350-Touch-LCD-1.28,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-touch-lcd-1.28.htm | https://www.waveshare.com/wiki/RP2350-Touch-LCD-1.28 | https://circuitpython.org/board/waveshare_rp2350_touch_lcd_1_28/
waveshare-rp2350-rp2350-touch-lcd-1-46,Waveshare,RP2350-Touch-LCD-1.46,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-touch-lcd-1.46.htm | https://www.waveshare.com/wiki/RP2350-Touch-LCD-1.46
waveshare-rp2350-rp2350-touch-lcd-1-54,Waveshare,RP2350-Touch-LCD-1.54,Source documentation available; dedicated specs not verified,,https://docs.waveshare.com/RP2350-Touch-LCD-1.54 | https://www.waveshare.com/rp2350-lcd-1.54.htm
waveshare-rp2350-rp2350-touch-lcd-1-69,Waveshare,RP2350-Touch-LCD-1.69,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-touch-lcd-1.69.htm | https://www.waveshare.com/wiki/RP2350-Touch-LCD-1.69
waveshare-rp2350-rp2350-touch-lcd-1-85c,Waveshare,RP2350-Touch-LCD-1.85C,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-touch-lcd-1.85c.htm | https://www.waveshare.com/wiki/RP2350-Touch-LCD-1.85C
waveshare-rp2350-rp2350-touch-lcd-2,Waveshare,RP2350-Touch-LCD-2,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-touch-lcd-2.htm | https://www.waveshare.com/wiki/RP2350-Touch-LCD-2
waveshare-rp2350-rp2350-touch-lcd-2-1,Waveshare,RP2350-Touch-LCD-2.1,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-touch-lcd-2.1.htm | https://www.waveshare.com/wiki/RP2350-Touch-LCD-2.1
waveshare-rp2350-rp2350-touch-lcd-2-8,Waveshare,RP2350-Touch-LCD-2.8,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-touch-lcd-2.8.htm | https://www.waveshare.com/wiki/RP2350-Touch-LCD-2.8
waveshare-rp2350-rp2350-touch-lcd-2-8c,Waveshare,RP2350-Touch-LCD-2.8C,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-touch-lcd-2.8c.htm | https://www.waveshare.com/wiki/RP2350-Touch-LCD-2.8C
waveshare-rp2350-rp2350-touch-lcd-3-49,Waveshare,RP2350-Touch-LCD-3.49,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-touch-lcd-3.49.htm | https://www.waveshare.com/wiki/RP2350-Touch-LCD-3.49
waveshare-rp2350-rp2350-touch-lcd-3-5,Waveshare,RP2350-Touch-LCD-3.5,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-touch-lcd-3.5.htm | https://docs.waveshare.com/RP2350-Touch-LCD-3.5
waveshare-rp2350-rp2350-touch-lcd-4,Waveshare,RP2350-Touch-LCD-4,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/RP2350-Touch-LCD-4 | https://www.waveshare.com/rp2350-lcd-4.htm
waveshare-rp2350-rp2350-touch-lcd-4-3b,Waveshare,RP2350-Touch-LCD-4.3B,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-touch-lcd-4.3b.htm | https://www.waveshare.com/wiki/RP2350-Touch-LCD-4.3B
waveshare-rp2350-rp2350-touch-lcd-7,Waveshare,RP2350-Touch-LCD-7,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/RP2350-Touch-LCD-7 | https://www.waveshare.com/rp2350-touch-lcd-7.htm
waveshare-rp2350-rp2350-usb-a,Waveshare,RP2350-USB-A,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-usb-a.htm | https://www.waveshare.com/wiki/RP2350-USB-A
waveshare-rp2350-rp2350-usb-c,Waveshare,RP2350-USB-C,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-usb-c.htm | https://docs.waveshare.com/RP2350-USB-C
waveshare-rp2350-rp2350-zero,Waveshare,RP2350-Zero,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-zero.htm | https://www.waveshare.com/wiki/RP2350-Zero | https://circuitpython.org/board/waveshare_rp2350_zero/
waveshare-rp2350-rp2350-zero-cm,Waveshare,RP2350-Zero-CM,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350-zero-cm.htm | https://docs.waveshare.com/RP2350-Zero-CM
waveshare-rp2350-rp2350b-plus-w,Waveshare,RP2350B-Plus-W,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/rp2350b-plus-w.htm | https://www.waveshare.com/wiki/RP2350B-Plus-W
weact-studio-rp2350-rp2350a-core-board,WeAct Studio,RP2350A Core Board,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.RP2350ACoreBoard
weact-studio-rp2350-rp2350a-core-v1-0,WeAct Studio,RP2350A Core v1.0,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.RP2350ACoreBoard/blob/dd0bf693ffbbb6b663294b1c82d65462b7d29710/RP2350A_V10/HDK/V10_PinOUT.png
weact-studio-rp2350-rp2350a-core-v2-0,WeAct Studio,RP2350A Core v2.0,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.RP2350ACoreBoard/blob/dd0bf693ffbbb6b663294b1c82d65462b7d29710/RP2350A_V20/HDK/%E4%BB%8B%E7%BB%8D%20-%201.png
weact-studio-rp2350-rp2350b-core,WeAct Studio,RP2350B Core,Source documentation available; dedicated specs not verified,,https://github.com/WeActStudio/WeActStudio.RP2350BCoreBoard/blob/5b165b5c0ad4b4432137721ac10e469205e8e350/HDK/RP2350B_PINOUT.png | https://github.com/WeActStudio/WeActStudio.RP2350BCoreBoard | https://github.com/WeActStudio | https://circuitpython.org/board/weact_studio_rp2350b_core/
wiznet-rp2350-w5100s-evb-pico2,WIZnet,W5100S-EVB-Pico2,Source documentation available; dedicated specs not verified,,https://docs.wiznet.io/Product/Chip/Ethernet/W5100S/w5100s-evb-pico2 | https://docs.wiznet.io/Product/iEthernet/W5100S/w5100s-evb-pico2 | https://circuitpython.org/board/wiznet_w5100s_evb_pico2/
wiznet-rp2350-w5500-evb-pico2,WIZnet,W5500-EVB-Pico2,Source documentation available; dedicated specs not verified,,https://docs.wiznet.io/Product/Chip/Ethernet/W5500/w5500-evb-pico2 | https://docs.wiznet.io/Product/iEthernet/W5500/w5500-evb-pico2 | https://circuitpython.org/board/wiznet_w5500_evb_pico2/
diodes-delight-raspberry-pi-sbc-piunora,Diodes Delight,Piunora,Source documentation available; dedicated specs not verified,,https://www.crowdsupply.com/diodes-delight/piunora | https://www.adafruit.com/product/5404 | https://www.adafruit.com/product/5403 | https://circuitpython.org/board/diodes_delight_piunora/
raspberry-pi-raspberry-pi-sbc-40-pin-gpio-header-shared-computer-board-reference,Raspberry Pi,40-pin GPIO header - shared computer-board reference,Source documentation available; dedicated specs not verified,,https://github.com/raspberrypi/documentation/blob/34dfb87309abda0c73e8cbc454f999fd8eaca73f/documentation/asciidoc/computers/raspberry-pi/images/GPIO-Pinout-Diagram-2.png
raspberry-pi-raspberry-pi-sbc-compute-module-4,Raspberry Pi,Compute Module 4,Source documentation available; dedicated specs not verified,,https://www.raspberrypi.com/products/compute-module-4/ | https://www.adafruit.com/product/4782 | https://www.adafruit.com/product/4788 | https://www.adafruit.com/product/4790 | https://www.adafruit.com/product/4791 | https://www.adafruit.com/product/4982 | https://circuitpython.org/board/raspberrypi_cm4/
raspberry-pi-raspberry-pi-sbc-compute-module-4-io-board,Raspberry Pi,Compute Module 4 IO Board,Source documentation available; dedicated specs not verified,,https://www.raspberrypi.com/products/compute-module-4-io-board/ | https://www.adafruit.com/product/4787 | https://circuitpython.org/board/raspberrypi_cm4io/
raspberry-pi-raspberry-pi-sbc-model-b-revisions-and-40-pin-header-comparison,Raspberry Pi,Model B revisions and 40-pin header comparison,Source documentation available; dedicated specs not verified,,https://learn.adafruit.com/adafruits-raspberry-pi-lesson-4-gpio-setup/the-gpio-connector
raspberry-pi-raspberry-pi-sbc-pi-4-model-b,Raspberry Pi,Pi 4 Model B,Source documentation available; dedicated specs not verified,,https://www.raspberrypi.com/products/raspberry-pi-4-model-b/ | https://www.adafruit.com/product/4295 | https://www.adafruit.com/product/4292 | https://www.adafruit.com/product/4296 | https://www.adafruit.com/product/4564 | https://www.adafruit.com/product/4297 | https://circuitpython.org/board/raspberrypi_pi4b/
raspberry-pi-raspberry-pi-sbc-3-model-a,Raspberry Pi,Raspberry Pi 3 Model A+,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Raspberry_Pi_3_Model_A%2B
raspberry-pi-raspberry-pi-sbc-3-model-b,Raspberry Pi,Raspberry Pi 3 Model B+,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Raspberry_Pi_3_Model_B%2B | https://www.waveshare.com/raspberry-pi-3-model-b-plus.htm
raspberry-pi-raspberry-pi-sbc-4-model-b,Raspberry Pi,Raspberry Pi 4 Model B,Source documentation available; dedicated specs not verified,,https://www.raspberrypi.com/documentation/computers/raspberry-pi.html#gpio-and-the-40-pin-header | https://www.waveshare.com/wiki/Raspberry_Pi_4_Model_B | https://www.waveshare.com/raspberry-pi-4-model-b-2gb-ram.htm | https://www.waveshare.com/raspberry-pi-4-model-b-4gb-ram.htm | https://www.waveshare.com/raspberry-pi-4-model-b-8gb-ram.htm | https://www.waveshare.com/raspberry-pi-4-model-b-3gb-ram.htm
raspberry-pi-raspberry-pi-sbc-5,Raspberry Pi,Raspberry Pi 5,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Raspberry_Pi_5 | https://www.waveshare.com/raspberry-pi-5.htm | https://www.waveshare.com/raspberry-pi-5-kit.htm
raspberry-pi-raspberry-pi-sbc-500,Raspberry Pi,Raspberry Pi 500,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Raspberry_Pi_500 | https://www.waveshare.com/raspberry-pi-500.htm
raspberry-pi-raspberry-pi-sbc-500-plus,Raspberry Pi,Raspberry Pi 500 Plus,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Raspberry_Pi_500_Plus | https://www.waveshare.com/raspberry-pi-500-plus.htm
raspberry-pi-raspberry-pi-sbc-zero,Raspberry Pi,Raspberry Pi Zero,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Raspberry_Pi_Zero | https://www.raspberrypi.com/products/raspberry-pi-zero/ | https://www.adafruit.com/product/2885 | https://www.adafruit.com/product/3644 | https://circuitpython.org/board/raspberrypi_zero/
raspberry-pi-raspberry-pi-sbc-zero-2-w,Raspberry Pi,Raspberry Pi Zero 2 W,Source documentation available; dedicated specs not verified,,https://github.com/raspberrypi/documentation/blob/34dfb87309abda0c73e8cbc454f999fd8eaca73f/documentation/asciidoc/computers/raspberry-pi/images/zero2-pad-diagram.png | https://www.waveshare.com/wiki/Raspberry_Pi_Zero_2_W | https://www.waveshare.com/raspberry-pi-zero-2-w.htm | https://www.raspberrypi.com/products/raspberry-pi-zero-2-w/ | https://www.adafruit.com/product/5291 | https://circuitpython.org/board/raspberrypi_zero2w/
raspberry-pi-raspberry-pi-sbc-zero-w,Raspberry Pi,Raspberry Pi Zero W,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Raspberry_Pi_Zero_W | https://www.waveshare.com/raspberry-pi-zero-w.htm | https://www.raspberrypi.com/products/raspberry-pi-zero-w/ | https://www.adafruit.com/product/3400 | https://www.adafruit.com/product/3408 | https://www.adafruit.com/product/3409 | https://www.adafruit.com/product/3410 | https://www.adafruit.com/product/3411 | https://www.adafruit.com/product/3414 | https://www.adafruit.com/product/3415 | https://circuitpython.org/board/raspberrypi_zero_w/
raspberry-pi-raspberry-pi-sbc-zero-wh,Raspberry Pi,Raspberry Pi Zero WH,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/Raspberry_Pi_Zero_WH
raspberry-pi-raspberry-pi-sbc-rpi3-b,Raspberry Pi,RPi3 B,Source documentation available; dedicated specs not verified,,https://www.waveshare.com/wiki/RPi3_B
pjrc-teensy-teensy-1-0,PJRC,Teensy 1.0,Source documentation available; dedicated specs not verified,,https://www.pjrc.com/teensy/pinout.html
pjrc-teensy-teensy-2-0,PJRC,Teensy 2.0,Source documentation available; dedicated specs not verified,,https://www.pjrc.com/teensy/pinout.html
pjrc-teensy-teensy-3-0,PJRC,Teensy 3.0,Source documentation available; dedicated specs not verified,,https://www.pjrc.com/teensy/pinout.html
pjrc-teensy-teensy-3-1,PJRC,Teensy 3.1,Source documentation available; dedicated specs not verified,,https://www.pjrc.com/teensy/pinout.html
pjrc-teensy-teensy-3-2,PJRC,Teensy 3.2,Source documentation available; dedicated specs not verified,,https://www.pjrc.com/teensy/pinout.html
pjrc-teensy-teensy-3-5,PJRC,Teensy 3.5,Source documentation available; dedicated specs not verified,,https://www.pjrc.com/teensy/pinout.html
pjrc-teensy-teensy-3-6,PJRC,Teensy 3.6,Source documentation available; dedicated specs not verified,,https://www.pjrc.com/teensy/pinout.html
pjrc-teensy-teensy-4-0,PJRC,Teensy 4.0,Source documentation available; dedicated specs not verified,,https://www.pjrc.com/teensy/pinout.html
pjrc-teensy-teensy-4-1,PJRC,Teensy 4.1,Source documentation available; dedicated specs not verified,,https://www.pjrc.com/teensy/pinout.html
pjrc-teensy-teensy-lc,PJRC,Teensy LC,Source documentation available; dedicated specs not verified,,https://www.pjrc.com/teensy/pinout.html
pjrc-teensy-teensy-plus-plus-1-0,PJRC,Teensy++ 1.0,Source documentation available; dedicated specs not verified,,https://www.pjrc.com/teensy/pinout.html
pjrc-teensy-teensy-plus-plus-2-0,PJRC,Teensy++ 2.0,Source documentation available; dedicated specs not verified,,https://www.pjrc.com/teensy/pinout.html
source-board-57492cac1e1ae8b467,M5Stack,6060-Push,Source documentation needed,,
source-board-da525b9c655706bb3f,M5Stack,Aluminium Extrusions,Source documentation needed,,
source-board-49d8c6099b3a7b5286,M5Stack,Connector,Source documentation needed,,
source-board-d11fb46eaa1e2c11c3,M5Stack,Corner,Source documentation needed,,
source-board-c7bfcef1d68fc45b83,M5Stack,Nut,Source documentation needed,,
source-board-b58ecc1d34dcdc3e04,M5Stack,1.27-Socket Kit for Stamp-S3,Source documentation needed,,
source-board-0a22ad2de84e38d923,M5Stack,485T,Source documentation needed,,
source-board-bf541458bf93d6b6b1,M5Stack,Atomic ToChain Base,Source documentation needed,,
source-board-4c6dddf9466ba9c6e6,M5Stack,Atomic ToUnit Base,Source documentation needed,,
source-board-61dc2315aba1d78807,M5Stack,BAVG to Socket,Source documentation needed,,
source-board-c1836e18c8afadc61f,M5Stack,Bus Socket SMD 13.2,Source documentation needed,,
source-board-b430b7d9b47753112b,M5Stack,CamModule SC850SL,Source documentation needed,,
source-board-42bedf822aedda5aac,M5Stack,Capsule Proto,Source documentation needed,,
source-board-7f3220c8f565ad56c8,M5Stack,Cardputer Accessory Kit,Source documentation needed,,
source-board-dbd35b902578999c85,M5Stack,Chain Bridge,Source documentation needed,,
source-board-826db93b53b37a89ef,M5Stack,Chain Return,Source documentation needed,,
source-board-60237e7bb4061c03d2,M5Stack,CLIP-A,Source documentation needed,,
source-board-a193e8448eda7a6fb6,M5Stack,CLIP-B,Source documentation needed,,
source-board-5a60b64daebe8b5c0e,M5Stack,Display 1.14 Inch,Source documentation needed,,
source-board-47b9df028bbb8a10b4,M5Stack,Frame,Source documentation needed,,
source-board-6e4b9ee9a0f3979694,M5Stack,Grove Converter,Source documentation needed,,
source-board-da76e277a8985719d4,M5Stack,Grove T,Source documentation needed,,
source-board-8b7bc8abf33e9365fe,M5Stack,Grove to 4P,Source documentation needed,,
source-board-8cb9bff718fbbf41b6,M5Stack,Grove to Grove,Source documentation needed,,
source-board-cc0272832d61950412,M5Stack,Grove to PIN,Source documentation needed,,
source-board-9e85c320e96566c801,M5Stack,Grove to Servo,Source documentation needed,,
source-board-1a18c2638cb34d6a64,M5Stack,Grove to USBC,Source documentation needed,,
source-board-d1dbab67bcc1e40dfe,M5Stack,Guide Rail,Source documentation needed,,
source-board-954672a436eee96512,M5Stack,HY2.0-4P SMD,Source documentation needed,,
source-board-2aa95729cf01c806de,M5Stack,KeyCap,Source documentation needed,,
source-board-474f37d1111c89e165,M5Stack,Magnet Nut,Source documentation needed,,
source-board-e6d5bcae9df6feb312,M5Stack,Magnetic Type-C Cable,Source documentation needed,,
source-board-b481048324688ec6c4,M5Stack,Module Proto Frame,Source documentation needed,,
source-board-6449cd36be938ca196,M5Stack,Panel Frame,Source documentation needed,,
source-board-571cc8955eea98117f,M5Stack,Proto Board,Source documentation needed,,
source-board-31b1a147337ceaa48e,M5Stack,SandwichC,Source documentation needed,,
source-board-1f73053fe9b2e13ec0,M5Stack,Servo Kit 180°,Source documentation needed,,
source-board-78bad7861e820767c0,M5Stack,Stamp-S3 GroveBreakOut,Source documentation needed,,
source-board-dc0349f59be7face17,M5Stack,Stick Watch Accessory Kit,Source documentation needed,,
source-board-4682de2b379124784c,M5Stack,StickC-Plus2 Watch Kit,Source documentation needed,,
source-board-762c4c86bf177e5fd1,M5Stack,Unit Proto Case,Source documentation needed,,
source-board-33ddabc2939210a641,M5Stack,Watch Dev Kit v1.1,Source documentation needed,,
source-board-a3ee65a1394cc4d38c,M5Stack,Atom Display,Source documentation needed,,
source-board-208741696f5b5c40f5,M5Stack,Atom DTU LoRaWAN-CN470,Source documentation needed,,
source-board-d86cb3a1d711815839,M5Stack,Atom DTU NBIoT2,Source documentation needed,,
source-board-59012570dfcf09c535,M5Stack,Atom DTU NBIoT2 v1.1,Source documentation needed,,
source-board-aa931d3d6bb37fa0e3,M5Stack,Atom Hub Proto,Source documentation needed,,
source-board-cf4122c1d7809c7742,M5Stack,Atom Mate,Source documentation needed,,
source-board-4f4a1ccca28f3161bc,M5Stack,Atom QRCode v1.1,Source documentation needed,,
source-board-6ce7c855d2c2fd76a1,M5Stack,Atom Socket,Source documentation needed,,
source-board-d821d9916a24b95388,M5Stack,Atom Switch,Source documentation needed,,
source-board-2d16b7a61d15ccb3db,M5Stack,Atom TFCard,Source documentation needed,,
source-board-7241298c7f9e0d6a09,M5Stack,Atom Voice,Source documentation needed,,
source-board-1c1077044dcd101eba,M5Stack,Atom VoiceS3R,Source documentation needed,,
source-board-474ca0108b4acc2297,M5Stack,Atom-Lite,Source documentation needed,,
source-board-41f8fa131b3051248e,M5Stack,Atom-Matrix,Source documentation needed,,
source-board-e238e5312b86803043,M5Stack,Atomic,Source documentation needed,,
source-board-ddb091241f3a888f96,M5Stack,Atomic Audio-3.5 Base,Source documentation needed,,
source-board-a86363e851e441d1f3,M5Stack,Atomic Battery Base,Source documentation needed,,
source-board-d967181ddc065b5c5b,M5Stack,Atomic CAN Base,Source documentation needed,,
source-board-01b49114bc8c1f6a97,M5Stack,Atomic Display Base,Source documentation needed,,
source-board-de7bf9d45be54755ea,M5Stack,Atomic GPS Base,Source documentation needed,,
